"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV2277","Bin81",0.000131899350649351,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","uncultured bacterium"
"ASV2278","Bin16",0.000131899350649351,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","uncultured bacterium"
"ASV2279","Bin44",0.000131899350649351,"Bacteria","FCPU426",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2280","Bin31",0.000131899350649351,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","uncultured bacterium"
"ASV2281","Bin32",0.000131899350649351,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured bacterium"
"ASV2282","Bin20",0.000131899350649351,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured bacterium"
"ASV2283","Bin28",0.000131899350649351,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured bacterium"
"ASV2284","Bin91",0.000131899350649351,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Chthonobacter","uncultured bacterium"
"ASV2285","Bin39",0.000131899350649351,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured bacterium"
"ASV2309","Bin92",0.000133946510693396,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","uncultured bacterium"
"ASV2310","Bin2",0.000133946510693396,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV2311","Bin8",0.000133946510693396,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,"uncultured","uncultured bacterium"
"ASV2312","Bin47",0.000133946510693396,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured bacterium"
"ASV2313","Bin14",0.000133946510693396,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV2314","Bin40",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"ASV2315","Bin11",0.000133946510693396,"Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,"uncultured","uncultured bacterium"
"ASV2316","Bin40",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured bacterium"
"ASV2317","Bin36",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV2318","Bin35",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV2319","Bin32",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured bacterium"
"ASV2320","Bin34",0.000133946510693396,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV2321","Bin16",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","uncultured bacterium"
"ASV2322","Bin80",0.000133946510693396,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","uncultured bacterium"
"ASV2323","Bin16",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV2324","Bin17",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga","uncultured bacterium"
"ASV2325","Bin27",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","uncultured bacterium"
"ASV2326","Bin27",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas","uncultured bacterium"
"ASV2327","Bin100",0.000133946510693396,"Bacteria","Myxococcota","Polyangia","Blfdi19",NA,"uncultured","uncultured bacterium"
"ASV2328","Bin76",0.000133946510693396,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV2329","Bin96",0.000133946510693396,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV2330","Bin64",0.000133946510693396,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured bacterium"
"ASV2331","Bin17",0.000133946510693396,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella","uncultured bacterium"
"ASV2332","Bin22",0.000126957257723233,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","KD1-131","uncultured","uncultured bacterium"
"ASV2333","Bin19",0.000126957257723233,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus Amoebophilus","uncultured bacterium"
"ASV2334","Bin79",0.000126957257723233,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus Alysiosphaera","uncultured bacterium"
"ASV2335","Bin77",0.000126957257723233,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","uncultured bacterium"
"ASV2336","Bin23",0.000126957257723233,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured","uncultured bacterium"
"ASV2337","Bin19",0.000126957257723233,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17","uncultured","uncultured bacterium"
"ASV2338","Bin2",0.000126957257723233,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV2339","Bin54",0.000126957257723233,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","illini"
"ASV2340","Bin74",0.000126957257723233,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV2341","Bin101",0.000126957257723233,"Bacteria","Desulfobacterota",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2342","Bin35",0.000126957257723233,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured bacterium"
"ASV2343","Bin92",0.000126957257723233,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","uncultured bacterium"
"ASV2344","Bin106",0.000126957257723233,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","uncultured bacterium"
"ASV2345","Bin101",0.000126957257723233,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2346","Bin75",0.000126957257723233,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","uncultured bacterium"
"ASV2347","Bin88",0.000126957257723233,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV2348","Bin5",0.000126957257723233,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV2349","Bin87",0.000126957257723233,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea","uncultured bacterium"
"ASV2350","Bin51",0.000126957257723233,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Woykebacteria",NA,"uncultured","uncultured bacterium"
"ASV2351","Bin100",0.000126957257723233,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","exedens"
"ASV2352","Bin53",0.000126957257723233,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured bacterium"
"ASV2353","Bin55",0.000126957257723233,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured bacterium"
"ASV2354","Bin30",0.000130861504907306,"Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured","uncultured bacterium"
"ASV2355","Bin98",0.000130861504907306,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter","uncultured bacterium"
"ASV2356","Bin69",0.000130861504907306,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV2357","Bin51",0.000130861504907306,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Amesbacteria",NA,"uncultured","uncultured bacterium"
"ASV2358","Bin37",0.000130861504907306,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV2359","Bin96",0.000130861504907306,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","uncultured","uncultured bacterium"
"ASV2360","Bin55",0.000130861504907306,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","uncultured bacterium"
"ASV2361","Bin32",0.000130861504907306,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,"uncultured","uncultured bacterium"
"ASV2362","Bin18",0.000130861504907306,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured bacterium"
"ASV2363","Bin56",0.000130861504907306,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium"
"ASV2364","Bin41",0.000130861504907306,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured","uncultured bacterium"
"ASV2365","Bin65",0.000130861504907306,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured","uncultured bacterium"
"ASV2366","Bin51",0.000130861504907306,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Gottesmanbacteria",NA,"uncultured","uncultured bacterium"
"ASV2367","Bin103",0.000130861504907306,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","uncultured bacterium"
"ASV2368","Bin41",0.000130861504907306,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","uncultured","uncultured bacterium"
"ASV2369","Bin99",0.000130861504907306,"Bacteria","Myxococcota",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2370","Bin102",0.000130861504907306,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2371","Bin12",0.000130861504907306,"Bacteria","WPS-2",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV2372","Bin74",0.000130861504907306,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV2373","Bin53",0.000130861504907306,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured bacterium"
"ASV2374","Bin103",0.000130861504907306,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","uncultured bacterium"
"ASV2375","Bin50",0.000130861504907306,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV2376","Bin8",0.000130861504907306,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium"
"ASV2377","Bin15",0.000130861504907306,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","SR-FBR-L83","uncultured","uncultured bacterium"
"ASV2378","Bin7",0.000130861504907306,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","uncultured","uncultured bacterium"
"ASV2379","Bin57",0.000130861504907306,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","uncultured","uncultured bacterium"
"ASV2380","Bin58",0.000130861504907306,"Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group",NA,"uncultured","uncultured bacterium"
"ASV2381","Bin75",0.000130861504907306,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","uncultured bacterium"
"ASV2382","Bin74",0.000130861504907306,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV2383","Bin108",0.000130861504907306,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","uncultured bacterium"
"ASV2384","Bin102",0.000130861504907306,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"ASV2385","Bin11",0.000130861504907306,"Bacteria","Chloroflexi","KD4-96",NA,NA,"uncultured","uncultured bacterium"
"ASV2386","Bin42",0.000121753246753247,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV2387","Bin82",0.000121753246753247,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","uncultured bacterium"
"ASV2388","Bin22",0.000121753246753247,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured","uncultured bacterium"
"ASV2389","Bin38",0.000121753246753247,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV2390","Bin8",0.000121753246753247,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium"
"ASV2391","Bin69",0.000121753246753247,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix","uncultured bacterium"
"ASV2392","Bin95",0.000121753246753247,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV2393","Bin55",0.000121753246753247,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","uncultured bacterium"
"ASV2394","Bin107",0.000121753246753247,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured bacterium"
"ASV2395","Bin38",0.000121753246753247,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV2433","Bin81",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus","uncultured bacterium"
"ASV2434","Bin49",0.000122784301468947,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrocosmicus","uncultured bacterium"
"ASV2435","Bin46",0.000122784301468947,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,"uncultured","uncultured bacterium"
"ASV2436","Bin46",0.000122784301468947,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,"uncultured","uncultured bacterium"
"ASV2437","Bin94",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured bacterium"
"ASV2438","Bin63",0.000122784301468947,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","uncultured bacterium"
"ASV2439","Bin81",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola","uncultured bacterium"
"ASV2440","Bin30",0.000122784301468947,"Bacteria","Acidobacteriota","Subgroup 22",NA,NA,"uncultured","uncultured bacterium"
"ASV2441","Bin34",0.000122784301468947,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV2442","Bin30",0.000122784301468947,"Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Holophaga","uncultured bacterium"
"ASV2443","Bin40",0.000122784301468947,"Bacteria","Planctomycetota","OM190",NA,NA,"uncultured","uncultured bacterium"
"ASV2444","Bin45",0.000122784301468947,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","uncultured","uncultured bacterium"
"ASV2445","Bin83",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium"
"ASV2446","Bin90",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes","uncultured bacterium"
"ASV2447","Bin70",0.000122784301468947,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella","uncultured bacterium"
"ASV2448","Bin108",0.000122784301468947,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Demequinaceae","uncultured","uncultured bacterium"
"ASV2449","Bin85",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured bacterium"
"ASV2450","Bin31",0.000122784301468947,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Planctopirus","uncultured bacterium"
"ASV2451","Bin35",0.000122784301468947,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV2452","Bin86",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","uncultured bacterium"
"ASV2453","Bin23",0.000122784301468947,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","uncultured","uncultured bacterium"
"ASV2454","Bin76",0.000122784301468947,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
